area_id,address,area,Nightlight_Sum,Nightlight_Average,distance_airport,distance_port,area_agricultural,area_bareland,area_building,area_development,area_rangeland,area_road,area_tree,area_water,neighbor_address,neighbor_area,neighbor_Nightlight_Sum,neighbor_Nightlight_Average,neighbor_distance_airport,neighbor_distance_port,neighbor_area_agricultural,neighbor_area_bareland,neighbor_area_building,neighbor_area_development,neighbor_area_rangeland,neighbor_area_road,neighbor_area_tree,neighbor_area_water
01,"Sla Kram, Banteay Meanchey, KHM",6203.398010045601,3057.007080078125,0.11120837717189148,92.73423815671418,234.54838350829306,0.16548294839161073,0.014145259636207747,0.013466173674838645,0.1617571610587904,0.5455647736156233,0.010236803385186745,0.06909199262211062,0.019966329211870686,"[1] Snoeng, Battambang, KHM; [2] Run Ta Aek, Siem Reap, KHM; [3] Kriel, Oddar Meanchey, KHM",30222.653154367537,7214.062255859375,0.07475090418080761,197.60421049473425,779.3646713891145,0.08452978596495589,0.019693176571215158,0.012141434336414333,0.12821438435554047,0.5832520527296805,0.006342848369982767,0.12265515917462055,0.04281316782862904
02,"Snoeng, Battambang, KHM",12176.323207519983,2982.2685546875,0.07086971684816187,90.57425534328343,237.96427230836147,0.12858164039218906,0.013881133496285482,0.01399537539234011,0.13009585572969684,0.5878400973163017,0.00729471165036282,0.09505450893134655,0.023074141820511655,"[1] Sla Kram, Banteay Meanchey, KHM; [2] Phteah Rung, Pouthisat, KHM; [3] Run Ta Aek, Siem Reap, KHM; [4] Pailĭn, KHM",31200.906965758066,8564.75537109375,0.07745197458701017,373.9097113959284,818.2049934530829,0.0736290986488953,0.02139361103241536,0.01437136794293369,0.10865932881358355,0.5934383104653923,0.005905304483686094,0.12603598236286165,0.056181090542338864
03,"Baray, Kampong Cham, KHM",4514.864956072376,1780.3839111328125,0.08275851397447183,78.55056114991966,71.09708737034671,0.15428667755307188,0.0158516194397235,0.016937384667334625,0.15070147523726068,0.5225009589437308,0.007094979914845728,0.08996240615094162,0.0422233482459922,"[1] Prey Mul, Kampong Chhnang, KHM; [2] Sambour, Kampong Thom, KHM; [3] Svay Rolum, Kandal, KHM; [4] Changkrang, Kratie, KHM; [5] Tuek Thla, Prey Veng, KHM; [6] Chong Cheach, Tboung Khmum, KHM",43165.03484947044,15585.063049316406,0.07259666582041291,610.0909341105927,579.389895340019,0.11417684497835638,0.014556938233539225,0.01621720974319271,0.12311172946916003,0.5529996060399079,0.007019902378028309,0.13215170582351535,0.039254355065949764
04,"Prey Mul, Kampong Chhnang, KHM",5333.907940886017,1297.774658203125,0.1134616767094881,74.30641813082322,75.21565366314783,0.04756778152032542,0.02989457947558449,0.014133286816233718,0.1541832866803464,0.538623262605512,0.006781812382291065,0.12820743087323042,0.07934216050652945,"[1] Baray, Kampong Cham, KHM; [2] Haong Samnam, Kampong Speu, KHM; [3] Sambour, Kampong Thom, KHM; [4] Svay Rolum, Kandal, KHM; [5] Phteah Rung, Pouthisat, KHM",40143.796539272706,18257.469665527344,0.08590648435925202,417.14562392046764,458.2198107913646,0.08236242095828972,0.015281860687070077,0.017287907183009127,0.1049464933541322,0.5952813550334252,0.006705060362829935,0.13677804783140984,0.040925095625167524
05,"Haong Samnam, Kampong Speu, KHM",6974.815380926895,3489.07373046875,0.135398103553446,59.98854753097823,68.44805670294427,0.07381577877329688,0.004875040005515089,0.0180905630058983,0.14041361247504866,0.5809558038701773,0.010722788573531587,0.1621646229051881,0.008740091079821268,"[1] Prey Mul, Kampong Chhnang, KHM; [2] Lbaeuk, Kampot, KHM; [3] Svay Rolum, Kandal, KHM; [4] Trapeang Rung, Koh Kong, KHM; [5] Phteah Rung, Pouthisat, KHM; [6] Cheung Kou, Preah Sihanouk, KHM; [7] Srangae, Takeo, KHM",42948.311373555094,25571.830932617188,0.09385214066636924,669.6553547546982,743.960946091452,0.06589763742591033,0.01457705982271139,0.0255790198320616,0.09072513380846078,0.5746710009089132,0.0056458777568201,0.16763169110260073,0.05474863170154788
06,"Sambour, Kampong Thom, KHM",12863.09117786073,1018.0012817382812,0.019519889586943572,142.05020624065497,137.64205570120876,0.0956378789653505,0.019629491290397802,0.014740037805450228,0.10587177466266946,0.5926973087960657,0.006043163019373147,0.13496475154761645,0.029894080180647035,"[1] Baray, Kampong Cham, KHM; [2] Prey Mul, Kampong Chhnang, KHM; [3] Changkrang, Kratie, KHM; [4] Kampong Pranak, Preah Vihear, KHM; [5] Phteah Rung, Pouthisat, KHM; [6] Run Ta Aek, Siem Reap, KHM; [7] Sameakki, Stung Treng, KHM",71822.12323181205,9584.441223144531,0.03904612396272542,875.8507620792027,1246.160782658751,0.049668169105540845,0.014117750525605917,0.019648349090526828,0.08494623339485785,0.5941190330701699,0.004186907626771457,0.18163641836934513,0.051336688673378345
07,"Lbaeuk, Kampot, KHM",4708.7763940502855,2367.542236328125,0.1733447237024546,102.17551388154652,109.76733343942347,0.09449174182123349,0.0076914530154488445,0.0185955384847093,0.14017888880037216,0.5388955956759139,0.006899988078084314,0.16870690611028297,0.024066502483458405,"[1] Haong Samnam, Kampong Speu, KHM; [2] Cheung Kou, Preah Sihanouk, KHM; [3] Srangae, Takeo, KHM; [4] Kaev Poar, Kep, KHM",13200.092422272759,12639.11181640625,0.10994138588782865,387.39674636315283,415.54795681116957,0.11722196524404896,0.0062646191424923945,0.025077104269458094,0.14178568198848912,0.5308244009235422,0.010396798186012586,0.14194563356918796,0.02610201308593708
08,"Svay Rolum, Kandal, KHM",3265.734558122493,10605.9599609375,0.4868469112204499,19.781054100512293,16.861970659309193,0.1366229358883518,0.012068226271024505,0.022736721153405144,0.14467333632697804,0.5234181152543759,0.012520771037028316,0.0679182339079196,0.07924093957939538,"[1] Baray, Kampong Cham, KHM; [2] Prey Mul, Kampong Chhnang, KHM; [3] Haong Samnam, Kampong Speu, KHM; [4] 5B E Street, Tuek Thla, Phnom Penh, KHM; [5] Tuek Thla, Prey Veng, KHM; [6] Srangae, Takeo, KHM",25743.002814356933,39179.642822265625,0.3975443673024548,349.1449991025491,352.0103283870409,0.14424242071737498,0.013558696101226137,0.02186974474723662,0.16256560725651592,0.5011097917731203,0.009937704969834522,0.10729966538992985,0.03876679426038052
09,"Trapeang Rung, Koh Kong, KHM",11041.38720604129,1005.2088623046875,0.02220818024224394,155.5748475587095,163.965599655882,0.022061355061665493,0.011589274511068032,0.03935619407063879,0.03284076114682436,0.5916624638478704,0.0026146613193779858,0.25124546689299515,0.048350477916195116,"[1] Haong Samnam, Kampong Speu, KHM; [2] Phteah Rung, Pouthisat, KHM; [3] Cheung Kou, Preah Sihanouk, KHM",22118.86398773069,12476.421875,0.0654614393274515,309.93781755773927,374.55288564973597,0.05336605192878417,0.012613344259934225,0.020083438126828463,0.08526246737750837,0.6139775195650787,0.006388699798946475,0.1622920212185203,0.04569278584886199
10,"Changkrang, Kratie, KHM",11960.20341232525,652.2054443359375,0.01443954667764651,187.13318953785597,178.63072218576582,0.06553024125365259,0.005884441188221003,0.015085163609224001,0.09749341567740714,0.5789643955098113,0.005289525314863599,0.19847112781343618,0.03319019887613302,"[1] Baray, Kampong Cham, KHM; [2] Sambour, Kampong Thom, KHM; [3] Bu Chri, Mondulkiri, KHM; [4] Sameakki, Stung Treng, KHM; [5] Chong Cheach, Tboung Khmum, KHM",48009.21198791177,5144.353607177734,0.027280212388706954,819.7940304053236,822.2576968969552,0.0702566848270722,0.010267921814415534,0.02433306658451144,0.10328070013693653,0.5889555181024979,0.004219916478542297,0.16770669046084025,0.030744023264787826
11,"Bu Chri, Mondulkiri, KHM",13619.032748539305,622.355712890625,0.01840363464797661,218.6376169220964,220.1530889221654,0.011900610768687094,0.0051271296662625376,0.015138424556434278,0.12481778367344704,0.6279268436311528,0.0026364364225988277,0.20952243454918493,0.002897204006693164,"[1] Changkrang, Kratie, KHM; [2] Sameakki, Ratanakiri, KHM; [3] Sameakki, Stung Treng, KHM",35757.243253627676,1626.9562072753906,0.012124232552968128,723.5443924262896,740.6344282628368,0.05465291233927542,0.005194765522258042,0.028238214898481623,0.07497163286419282,0.6032933144966132,0.0036600162422276007,0.19235924377819236,0.03753632207659681
12,"5B E Street, Tuek Thla, Phnom Penh, KHM",674.1134778716031,30574.2734375,11.651781035632622,2.676954334312845,6.2997178423092715,0.07706070951744311,0.004946807716542561,0.10585994046803944,0.22630501899457847,0.36832902151217395,0.031287501470377795,0.040050572951844235,0.14541749446468738,"[1] Svay Rolum, Kandal, KHM",3265.734558122493,10605.9599609375,0.4868469112204499,19.781054100512293,16.861970659309193,0.1366229358883518,0.012068226271024505,0.022736721153405144,0.14467333632697804,0.5234181152543759,0.012520771037028316,0.0679182339079196,0.07924093957939538
13,"Kampong Pranak, Preah Vihear, KHM",14056.507484634598,406.9256896972656,0.007284481216162429,136.18180598245846,245.18424511978597,0.013256599852091005,0.005896612868784314,0.007832269013579238,0.03755047845866583,0.6571354426269327,0.002212045127194726,0.2562272803754531,0.01964623071028477,"[1] Sambour, Kampong Thom, KHM; [2] Run Ta Aek, Siem Reap, KHM; [3] Sameakki, Stung Treng, KHM; [4] Kriel, Oddar Meanchey, KHM",42970.3908608205,5692.425994873047,0.040781172431268026,508.57000828418154,960.2726796360037,0.06303598993436862,0.017076116131747844,0.023424577115573424,0.09903236822555021,0.5809198032710197,0.004812153328112064,0.16057392453311334,0.050746546755448846
14,"Tuek Thla, Prey Veng, KHM",4790.844390948818,730.1400146484375,0.0387136805221865,65.75426690016938,58.904253081395034,0.29637904615198357,0.013078545895181258,0.021877780826478566,0.18322818114588582,0.3898329513455456,0.011313786956807563,0.05164722379811383,0.031865630630551006,"[1] Baray, Kampong Cham, KHM; [2] Svay Rolum, Kandal, KHM; [3] Svay Rumpea, Svay Rieng, KHM; [4] Chong Cheach, Tboung Khmum, KHM",15561.235322114711,15810.582885742188,0.17206593381314572,314.50746709130556,301.9649358214824,0.1682759591310163,0.011868985729128312,0.017330932541078724,0.14711562409126747,0.5259514826688164,0.009190646243718384,0.08331954914236374,0.036507888466649825
15,"Phteah Rung, Pouthisat, KHM",12525.290466290213,1364.05078125,0.023120680394765836,116.77525489840254,164.17064035755564,0.03341497966776716,0.017244623731012362,0.018163198794144016,0.05739522293426011,0.6508838038729547,0.0034906145023262864,0.15933258226816313,0.0597180020118101,"[1] Snoeng, Battambang, KHM; [2] Prey Mul, Kampong Chhnang, KHM; [3] Haong Samnam, Kampong Speu, KHM; [4] Sambour, Kampong Thom, KHM; [5] Trapeang Rung, Koh Kong, KHM; [6] Run Ta Aek, Siem Reap, KHM",59759.90414872629,13432.796813964844,0.06801534264141708,545.9079602921164,913.8678471396518,0.07608665476685447,0.01843223812258367,0.018691699506195,0.1119985563635684,0.577235624602557,0.006269176732912498,0.14813573164782792,0.042713907626882104
16,"Sameakki, Ratanakiri, KHM",11736.070105190202,532.1197509765625,0.01327279815860324,276.92135599635793,280.77348122302914,0.058031596756938676,0.005134496391495962,0.01779747840936938,0.07770967819602147,0.6628143647539922,0.003530728690243406,0.16105653006121165,0.013815060010478776,"[1] Bu Chri, Mondulkiri, KHM; [2] Sameakki, Stung Treng, KHM",25680.002484651526,1064.9867248535156,0.01385118364796688,478.12746381417213,501.3833137762072,0.025369716622980185,0.0048652299837595005,0.032188366799424536,0.08966623286922076,0.6004864783711609,0.0024173333686382152,0.2129206718335941,0.03203101220231186
17,"Run Ta Aek, Siem Reap, KHM",11370.379235491368,3640.4697265625,0.10164934736590439,23.41368548766703,230.63220910810736,0.06498633433004541,0.03153567402314646,0.010631882925436457,0.13919759765345766,0.5502098208049917,0.006002997255127723,0.1204960137600128,0.07643279701399446,"[1] Sla Kram, Banteay Meanchey, KHM; [2] Snoeng, Battambang, KHM; [3] Sambour, Kampong Thom, KHM; [4] Kampong Pranak, Preah Vihear, KHM; [5] Phteah Rung, Pouthisat, KHM; [6] Kriel, Oddar Meanchey, KHM",64500.56105770731,9419.577362060547,0.03777211436824817,661.9320302852974,1330.2777869678505,0.0725175755143144,0.013577118918471963,0.013283450217876183,0.09153799686040257,0.6165704986647833,0.00526340635636633,0.15657066213720283,0.03034686331062879
18,"Cheung Kou, Preah Sihanouk, KHM",2618.7581405135816,7623.29736328125,0.08170386439253677,133.1740151283585,141.93418858923604,0.09432436121017787,0.011072584535932121,0.034575609383604135,0.07165917832070677,0.5254082252625681,0.008706550766192912,0.17678607150846648,0.07703142544246486,"[1] Haong Samnam, Kampong Speu, KHM; [2] Lbaeuk, Kampot, KHM; [3] Trapeang Rung, Koh Kong, KHM",22724.97898101847,6861.8248291015625,0.0882653153205456,317.73890897123425,342.1809897982497,0.05295405892320355,0.008720866315763609,0.028527531223951616,0.08809854689614102,0.5774426768814335,0.00599118088531743,0.20680194647221803,0.031161333497252048
19,"Sameakki, Stung Treng, KHM",12060.969736112222,442.6310119628906,0.008710636858464836,259.4898468920757,281.2302248540418,0.040578791658955664,0.004569497515236564,0.051440858667697605,0.04997372621021507,0.569501305430318,0.0021699260927323548,0.21675790100142003,0.0649283908200358,"[1] Sambour, Kampong Thom, KHM; [2] Changkrang, Kratie, KHM; [3] Bu Chri, Mondulkiri, KHM; [4] Kampong Pranak, Preah Vihear, KHM; [5] Sameakki, Ratanakiri, KHM",64234.90492855008,3231.607879638672,0.014518439677047992,960.9241746794237,1062.383593151955,0.047379737952595646,0.008341978395994681,0.01393575002004347,0.08823258438587427,0.6245214011543014,0.0038831501068681664,0.19389992541706033,0.019603684762317643
20,"Svay Rumpea, Svay Rieng, KHM",2829.3824385927123,2143.25732421875,0.1359762291726145,95.11005264029677,101.87063774263406,0.24073543905187944,0.010519848862581088,0.015348600702733953,0.18480304083841104,0.4397544870477769,0.013905618695552568,0.08028374566400627,0.014285234082160805,"[1] Tuek Thla, Prey Veng, KHM",4790.844390948818,730.1400146484375,0.0387136805221865,65.75426690016938,58.904253081395034,0.29637904615198357,0.013078545895181258,0.021877780826478566,0.18322818114588582,0.3898329513455456,0.011313786956807563,0.05164722379811383,0.031865630630551006
21,"Srangae, Takeo, KHM",3454.456667651221,1307.9970703125,0.07835602170445696,67.86825105634573,72.04555972689779,0.22470172678555617,0.005217666816038381,0.03149098758012507,0.19464671059914004,0.4342502208327209,0.010866119229548577,0.07720464192066333,0.02098318578693583,"[1] Haong Samnam, Kampong Speu, KHM; [2] Lbaeuk, Kampot, KHM; [3] Svay Rolum, Kandal, KHM",14949.326333099672,16462.575927734375,0.22412589210026929,181.94511551303702,195.07736080167695,0.0940487968687503,0.0073335384855424375,0.019264591550592985,0.14127023074717168,0.5551382569800175,0.009911449052543857,0.14363686221312066,0.028968808736175
22,"Kriel, Oddar Meanchey, KHM",6675.950711356185,591.323974609375,0.03601680927088409,83.61626966378378,310.7681899726457,0.03746934853500784,0.01012384706152362,0.0113310608450177,0.10607630839167359,0.631160913627874,0.005185566175159338,0.17667364371421407,0.021554896272443752,"[1] Sla Kram, Banteay Meanchey, KHM; [2] Kampong Pranak, Preah Vihear, KHM; [3] Run Ta Aek, Siem Reap, KHM",31630.284730171566,7104.402496337891,0.06158831118954464,252.32972962683968,710.3648377361865,0.06170723314374608,0.016731023321712203,0.009943600777580563,0.09845001817347974,0.5968166009691307,0.0051486400253846305,0.17073356224239877,0.04012250837542098
23,"Kaev Poar, Kep, KHM",152.0622331810616,218.74365234375,0.146121344251002,126.36593264747042,133.12015179209146,0.060858496618157044,0.01098512635879699,0.03625059469218471,0.21154758753810687,0.5185774027020947,0.013891270166365228,0.08527509921490437,0.061660839435877884,"[1] Lbaeuk, Kampot, KHM",4708.7763940502855,2367.542236328125,0.1733447237024546,102.17551388154652,109.76733343942347,0.09449174182123349,0.0076914530154488445,0.0185955384847093,0.14017888880037216,0.5388955956759139,0.006899988078084314,0.16870690611028297,0.024066502483458405
24,"Pailĭn, KHM",1101.8392539308832,503.227783203125,0.25531597321315325,140.9865328531447,188.85376047912686,0.1028157882764096,0.004705675246057906,0.014952995710369846,0.0773291070629324,0.6560440247642818,0.007959939829590316,0.12529920633866684,0.010878794669798053,"[1] Snoeng, Battambang, KHM",12176.323207519983,2982.2685546875,0.07086971684816187,90.57425534328343,237.96427230836147,0.12858164039218906,0.013881133496285482,0.01399537539234011,0.13009585572969684,0.5878400973163017,0.00729471165036282,0.09505450893134655,0.023074141820511655
25,"Chong Cheach, Tboung Khmum, KHM",4951.253369327129,1280.981689453125,0.06650304690339139,121.06579920057682,112.13524004919245,0.16050308060968,0.008876915876634639,0.015257057599793936,0.12392030834843426,0.580025915920099,0.006210771794635627,0.08915533494826056,0.015809504611161387,"[1] Baray, Kampong Cham, KHM; [2] Changkrang, Kratie, KHM; [3] Tuek Thla, Prey Veng, KHM",21265.912759346444,3162.7293701171875,0.034412567072506825,331.438017587945,308.63206263750754,0.13637996414252002,0.00962123353196598,0.017008659699149956,0.12810433424497555,0.5243688499239413,0.007029995344013284,0.14235725603303223,0.03480958148025066
